invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,item_count,payment_status,description,is_fraud,anomaly_reason
8cfb4102,1623,Davis-Smith,2025-09-06,2025-09-29,4420.42,6,Unpaid,Pen Set - monthly supply,0,Normal
584e82cf,1649,Taylor and Sons,2025-06-29,2025-08-07,4197.04,8,Pending,Keyboard- monthly supply,1,Suspicious text validation
e9b8e6bc,1669,"Williams, Obrien and Brooks",2025-10-06,2025-10-26,4466.93,4,Pending,Delivery Service - monthly supply,0,Normal
7b5613d6,2031,Kelly-Thompson,2025-06-01,2025-06-18,2625.61,6,Paid,Mouse - installation included,0,Normal
65b77308,1569,Yoder-Hall,2025-08-12,2025-09-13,1886.24,7,Pending,Installation Service - customer support included,0,Normal
80a8f613,1670,Bradshaw PLC,2025-09-01,2025-09-21,4022.09,2,Pending,Mouse - urgent delivery,0,Normal
d7358087,1905,Wheeler Group,2025-05-23,2025-06-09,4588.18,7,Paid,Laptop - customer support included,0,Normal
c5d27747,1676,Hernandez Group,2025-06-10,2025-07-09,3487.75,5,Paid,Stationery Set - quarterly maintenance,0,Normal
c8b29274,1735,Kirby-Jacobs,2025-08-02,2025-09-04,2938.61,10,Pending,Maintenance Service - quarterly maintenance,0,Normal
b015013f,2028,"Taylor, Moreno and Valdez",2025-05-01,2025-06-09,1201.27,8,Unpaid,Monitor - for office use,0,Normal
487ec95f,2040,"Davis, Hatfield and Harrison",2025-05-19,2025-06-17,2298.1,3,Paid,Monitor - customer support included,0,Normal
5d268522,1876,Braun-Sanchez,2025-06-12,2025-07-27,618.36,10,Pending,Maintenance Service - installation included,0,Normal
26345eda,1630,Carrillo-Hickman,2025-05-12,2025-06-14,1612.02,8,Paid,Installation Service - customer support included,0,Normal
a97fdcaf,1964,Blake-Pacheco,2025-05-13,2025-06-03,1034.94,10,Unpaid,Laptop- customer support included,1,Suspicious text validation
d9f81aa1,1397,Pitts-Thomas,2025-09-12,2025-09-04,4363.43,1,Unpaid,Printer - installation included,1,Due date earlier than invoice date
f9eadf60,1730,Huber-Johnson,2025-10-21,2025-11-26,2943.46,7,Paid,Router - installation included,0,Normal
60db16bd,1661,"Brown, Jones and Evans",2025-05-18,2025-06-20,1994.1,1,Unpaid,Stationery Set - for office use,0,Normal
c3f9fab9,1006,Carpenter LLC,2025-04-30,2025-06-11,3977.74,3,Paid,Coffee Machine - installation included,0,Normal
5e6c5981,1912,"Lawrence, Holland and Edwards",2025-05-14,2025-06-07,4943.78,7,Unpaid,Router - customer support included,0,Normal
ca00d225,1994,"Ruiz, Anderson and Miranda",2025-05-05,2025-05-25,1840.15,3,Paid,Laptop - customer support included,0,Normal
6011228e,1030,Gonzalez LLC,2025-09-24,2025-09-17,4250.0,5,Pending,Software Subscription - bulk order,1,Due date earlier than invoice date
c04f97d9,1179,"Woods, Smith and Cole",2025-08-31,2025-09-23,464.77,8,Paid,Notebook - bulk order,1,Duplicate invoice ID
15a8bcb6,1148,Lynch Inc,2025-10-19,2025-11-29,1274.14,3,Pending,USB Drive - quarterly maintenance,0,Normal
134dd093,1324,"Kirby, Alexander and White",2025-07-02,2025-07-24,3891.04,3,Paid,Monitor - bulk order,1,Duplicate invoice ID
71a8bcdd,2090,"Williams, Pacheco and Mitchell",2025-09-19,2025-10-06,311.972,6,Unpaid,Installation Service - urgent delivery,1,Suspicious invoice amount
0890ed29,1746,Goodman LLC,2025-05-19,2025-06-26,1176.13,5,Pending,Office Desk - quarterly maintenance,0,Normal
e2465a5d,1307,Stevens Group,2025-05-14,2025-06-25,779.11,6,Paid,StationerySet - urgent delivery,1,Suspicious text validation
7458bfe7,1054,"Crawford, Walker and Ware",2025-08-19,2025-10-01,11.804000000000002,2,Pending,Projector - urgent delivery,1,Suspicious invoice amount
c9328f33,2083,"Jordan, Martin and Schmidt",2025-07-14,2025-08-01,12169.9,7,Paid,Router - quarterly maintenance,1,Suspicious invoice amount
8f2a7d57,1891,"Watson, Lee and Salas",2025-05-25,2025-07-05,4881.71,1,Paid,Consulting Services - urgent delivery,0,Normal
d9df4cc5,1963,Moon-Garcia,2025-08-15,2025-09-02,4491.26,3,Pending,Notebook - monthly supply,0,Normal
4ec3b1f1,1469,"Wong, Williams and Thomas",2025-08-13,2025-09-16,4918.1,8,Pending,Office Desk - monthly supply,0,Normal
f13f126b,1476,Jacobs and Sons,2025-09-15,2025-10-02,197.07,10,Unpaid,CleaningService - for office use,1,Suspicious text validation
f1943861,1837,"Sexton, Wells and Phillips",2025-09-18,2025-10-26,3522.17,5,Pending,Delivery Service - urgent delivery,0,Normal
bc3fb099,1416,"Dillon, Walter and Brown",2025-10-22,2025-11-22,2496.13,9,Paid,Cleaning Service - for office use,0,Normal
28c76fd7,1661,Ramirez LLC,2025-09-21,2025-11-03,2548.62,4,Paid,Installation Service - monthly supply,0,Normal
06ca85b0,1400,Thomas and Sons,2025-08-25,2025-09-26,3419.44,9,Unpaid,Stationery Set - bulk order,0,Normal
1111cecb,1944,Ho-Fry,2025-10-08,2025-11-01,946.81,4,Unpaid,Cleaning Service - urgent delivery,0,Normal
dc0df486,1797,Ferguson Group,2025-05-20,2025-06-22,2033.07,4,Paid,Notebook - bulk order,0,Normal
587a87b1,1987,Ortiz PLC,2025-06-02,2025-07-11,341.68,10,Unpaid,Desk Chair - monthly supply,0,Normal
3679a0ee,1699,Williams-Mcmillan,2025-10-04,2025-10-29,2106.14,1,Unpaid,Desk Chair - customer support included,0,Normal
24e17856,1703,"Morales, Carey and Madden",2025-08-13,2025-09-10,4964.15,1,Unpaid,Installation Service - customer support included,0,Normal
06a2a89e,1244,Cunningham Inc,2025-08-05,2025-08-26,2365.96,4,Pending,Keyboard - customer support included,0,Normal
8bea55b2,1713,Weaver-Sanchez,2025-08-05,2025-09-13,507.97,2,Unpaid,Pen Set - installation included,0,Normal
ef211f9a,1747,Gonzalez and Sons,2025-09-17,2025-10-17,3647.11,5,Paid,Desk Chair - quarterly maintenance,0,Normal
f6b2b7c2,1754,James Group,2025-09-30,2025-10-25,2466.4,3,Pending,Mouse - installation included,0,Normal
50362e48,1567,Allen-Harper,2025-09-02,2025-10-01,1318.33,5,Paid,Printer - installation included,0,Normal
4d67333e,1595,Morse-Chase,2025-08-23,2025-09-16,94.555,7,Unpaid,Whiteboard - customer support included,1,Suspicious invoice amount
fdd90b91,1255,Adams-Graham,2025-09-07,2025-10-08,8515.7,7,Pending,Projector - bulk order,1,Suspicious invoice amount
f559a59a,1345,Thornton-Miller,2025-07-29,2025-09-07,2876.2,5,Unpaid,Consulting Services - monthly supply,0,Normal
2e21fd57,2089,Rivera Inc,2025-05-03,2025-06-03,4203.91,7,Unpaid,Keyboard - urgent delivery,0,Normal
06e50555,1898,"Hicks, Montgomery and Hernandez",2025-06-25,2025-07-10,3064.08,1,Unpaid,Cleaning Service - urgent delivery,0,Normal
9822db04,1841,"Jackson, Weber and Gross",2025-08-04,2025-09-18,425.87,3,Paid,InstallationService - monthly supply,1,Suspicious text validation
a97108df,1705,Stanley-Rodriguez,2025-04-30,2025-05-18,791.44,1,Paid,Printer - bulk order,0,Normal
bc8060a8,1549,Schneider PLC,2025-09-22,2025-11-03,2417.68,4,Unpaid,Office Desk - bulk order,0,Normal
e031563c,1736,Cisneros-Wilcox,2025-08-21,2025-09-12,4245.14,10,Paid,Maintenance Service - urgent delivery,0,Normal
4db1711b,1912,Gonzalez-Brown,2025-09-05,2025-09-26,2746.33,7,Unpaid,Maintenance Service - quarterly maintenance,0,Normal
e1955523,1423,Salinas Inc,2025-09-10,2025-10-18,15439.6,2,Unpaid,Consulting Services - installation included,1,Suspicious invoice amount
eb164add,1963,Lopez Inc,2025-09-13,2025-09-30,2817.98,9,Paid,Cleaning Service - installation included,0,Normal
5cbc0717,1758,"Allen, Jackson and Price",2025-05-26,2025-06-11,1457.81,10,Pending,Cleaning Service - monthly supply,0,Normal
62365351,1538,"Winters, Simmons and Delacruz",2025-07-08,2025-07-26,2243.15,7,Paid,Projector - installation included,0,Normal
d21e89b9,1164,Robbins-Silva,2025-05-02,2025-06-06,1970.43,2,Pending,Whiteboard - bulk order,0,Normal
7fb86c3d,1516,Taylor-Owen,2025-05-31,2025-05-23,4963.19,9,Unpaid,Stationery Set - bulk order,1,Due date earlier than invoice date
8724d72d,1367,"Little, Klein and Randall",2025-10-09,2025-11-11,3100.93,4,Unpaid,Pen Set - monthly supply,0,Normal
46cf3b2f,1166,"Kent, Lyons and Taylor",2025-06-17,2025-07-25,1805.87,4,Pending,Stationery Set - installation included,0,Normal
855a9d6b,1478,"King, Parker and Bailey",2025-07-09,2025-08-03,2305.36,7,Pending,Mouse - for office use,0,Normal
0eb93c70,1911,Salas LLC,2025-10-16,2025-11-22,2398.83,7,Unpaid,Mouse - installation included,0,Normal
db262050,1428,"Proctor, Ramos and Finley",2025-05-31,2025-07-04,354.34,8,Unpaid,Monitor - customer support included,0,Normal
1b5b201e,1037,Evans-Sullivan,2025-05-02,2025-05-28,4547.0,1,Pending,Desk Chair - for office use,0,Normal
aece5f53,1111,Haney PLC,2025-05-21,2025-06-27,173.73,6,Pending,Pen Set - bulk order,0,Normal
c72b9a04,1260,Parrish-Sutton,2025-05-25,2025-06-27,404.95,2,Unpaid,Whiteboard - installation included,0,Normal
ebddee94,1175,"Smith, Espinoza and Hernandez",2025-07-27,2025-07-17,3254.95,3,Unpaid,Laptop - quarterly maintenance,1,Due date earlier than invoice date
8bf96c7f,2085,Jackson-Garcia,2025-08-06,2025-09-07,222.65,7,Unpaid,Coffee Machine - for office use,0,Normal
7de4bc50,1426,Carter Group,2025-07-08,2025-08-22,3956.98,10,Unpaid,Router - for office use,0,Normal
e2b63787,2072,Lawrence-Mathis,2025-05-20,2025-06-17,4662.07,6,Paid,Whiteboard - bulk order,0,Normal
9af57a9a,1459,Wilkinson-May,2025-05-28,2025-07-08,4851.06,4,Pending,Desk Chair - customer support included,1,Duplicate invoice ID
f63132fb,1132,Thompson-Wallace,2025-09-10,2025-10-18,725.1,5,Pending,Pen Set - urgent delivery,0,Normal
eefc16f4,1334,"Ryan, Williams and Willis",2025-07-19,2025-08-18,3680.19,4,Paid,PenSet - bulk order,1,Suspicious text validation
3653721f,1025,Anderson-Morris,2025-08-29,2025-09-13,1925.2,1,Unpaid,Whiteboard - for office use,0,Normal
2f708b13,1398,"Mason, Bentley and Lindsey",2025-04-30,2025-06-02,2937.47,10,Unpaid,Printer - bulk order,0,Normal
fe8708e7,1298,Martin-Jackson,2025-06-16,2025-07-04,4749.58,8,Paid,StationerySet - customer support included,1,Suspicious text validation
786c2737,1935,Williams LLC,2025-07-29,2025-07-21,2803.84,4,Pending,Installation Service - installation included,1,Due date earlier than invoice date
461f5d3b,1346,Gibson-Allen,2025-07-22,2025-09-03,4030.45,7,Pending,MaintenanceService - for office use,1,Suspicious text validation
6cd31307,2036,"King, Mitchell and Morse",2025-10-07,2025-11-11,603.51,2,Unpaid,Whiteboard - quarterly maintenance,0,Normal
ab1d38ce,1051,"Moore, Fernandez and Gordon",2025-07-28,2025-07-27,4713.74,4,Pending,Delivery Service - bulk order,1,Due date earlier than invoice date
a70c4bf6,1381,Foster Inc,2025-06-16,2025-06-14,4711.46,1,Pending,Monitor - customer support included,1,Due date earlier than invoice date
32a6f833,1482,Cummings LLC,2025-05-08,2025-06-05,1281.6,4,Paid,Cleaning Service - urgent delivery,0,Normal
e7f939be,1943,"Davila, Chase and Sawyer",2025-06-12,2025-07-16,2840.99,9,Pending,Printer - for office use,1,Duplicate invoice ID
ffb02802,1953,"Castaneda, Owens and Hicks",2025-08-22,2025-09-07,588.31,8,Unpaid,Software Subscription - installation included,0,Normal
3c6b4bb9,1646,Collins-Williams,2025-04-29,2025-05-30,1923.22,8,Paid,Projector - bulk order,1,Duplicate invoice ID
16f9ee21,1761,Arroyo-Hughes,2025-08-31,2025-10-09,25487.7,2,Paid,Software Subscription - urgent delivery,1,Suspicious invoice amount
b8a29dfe,1507,Aguilar-Mcgee,2025-09-03,2025-10-12,410.16,2,Pending,Desk Chair - urgent delivery,0,Normal
4cd97dfd,1411,Silva LLC,2025-08-23,2025-09-07,3064.03,10,Unpaid,Printer - quarterly maintenance,0,Normal
5f5e9cfc,1655,"Wilson, Skinner and Lee",2025-05-07,2025-05-24,2926.21,8,Unpaid,Desk Chair - installation included,0,Normal
26cf725d,1933,Moore-Powell,2025-09-10,2025-10-15,762.65,5,Pending,Delivery Service - quarterly maintenance,0,Normal
6ebb6bc0,1713,"Peterson, Reynolds and Fletcher",2025-06-01,2025-07-09,3598.09,8,Paid,Router - bulk order,0,Normal
f98b9cbd,1983,Montgomery-Bass,2025-10-14,2025-11-02,49270.0,2,Unpaid,Monitor - installation included,1,Suspicious invoice amount
ed3721d4,1306,"Schwartz, Hernandez and Walker",2025-06-25,2025-07-20,4950.68,7,Paid,Keyboard- customer support included,1,Suspicious text validation
0b86e15c,1637,Hernandez-Cameron,2025-05-23,2025-06-16,2583.75,3,Paid,USBDrive - bulk order,1,Suspicious text validation
8f9f58b7,1115,Cisneros PLC,2025-04-29,2025-05-18,2972.05,4,Unpaid,Router - customer support included,0,Normal
3fa0e6aa,1018,Arnold-Snyder,2025-06-15,2025-07-01,2403.92,7,Unpaid,Pen Set - for office use,0,Normal
512f472c,1482,Johnson-Smith,2025-08-15,2025-09-06,3628.69,4,Paid,Maintenance Service - for office use,1,Duplicate invoice ID
14a688cf,1643,Aguilar-Spencer,2025-10-12,2025-11-21,1651.58,7,Unpaid,Office Desk - bulk order,0,Normal
17dbc897,1809,"Hoover, Humphrey and Nielsen",2025-09-05,2025-09-24,215.85,1,Pending,Pen Set - bulk order,0,Normal
f46e0daa,1223,Phillips Inc,2025-06-08,2025-06-25,4974.38,6,Paid,Router- for office use,1,Suspicious text validation
1fb6c675,1117,Morton-Williamson,2025-05-14,2025-06-05,423.59,6,Paid,InstallationService - urgent delivery,1,Suspicious text validation
e52af1eb,1103,Jones-Jones,2025-06-20,2025-07-31,257.91,9,Pending,Delivery Service - installation included,0,Normal
d6242ce6,2055,Moore-Ray,2025-10-18,2025-11-24,427.321,9,Pending,Mouse - customer support included,1,Suspicious invoice amount
78741f8b,2033,Ingram-Moore,2025-10-13,2025-11-08,3420.51,9,Pending,Coffee Machine - bulk order,0,Normal
46e602af,1955,Reynolds-Castro,2025-05-15,2025-06-21,113.74000000000001,1,Pending,Stationery Set - installation included,1,Suspicious invoice amount
ffed89e3,1478,"Clark, Logan and Walker",2025-05-13,2025-06-12,2452.04,3,Unpaid,Mouse - bulk order,0,Normal
2f286179,1914,"Gray, Glover and Smith",2025-10-13,2025-11-24,1202.95,3,Pending,USB Drive - installation included,0,Normal
52811b16,1925,"Scott, Harper and Barron",2025-08-10,2025-08-26,4070.99,8,Paid,USB Drive - for office use,0,Normal
96641b01,1978,"Henry, Henry and Berry",2025-08-05,2025-09-16,1390.63,2,Pending,Office Desk - urgent delivery,0,Normal
b511bdaf,1570,French and Sons,2025-06-19,2025-07-13,2994.84,8,Pending,Projector - bulk order,0,Normal
b73a71d5,1264,Newton Inc,2025-06-26,2025-07-21,1250.34,9,Unpaid,Cleaning Service - customer support included,0,Normal
e6dc47da,1083,"Hansen, Collins and Soto",2025-07-24,2025-09-01,3805.5,8,Paid,Consulting Services - quarterly maintenance,0,Normal
ccb7f783,2042,Lopez-Brown,2025-10-14,2025-11-24,185.483,3,Paid,Consulting Services - quarterly maintenance,1,Suspicious invoice amount
9d206493,1940,"Roberts, Pitts and Jones",2025-10-11,2025-10-09,4514.68,6,Unpaid,Router - customer support included,1,Due date earlier than invoice date
9789163b,1456,Wright and Sons,2025-08-26,2025-09-11,2378.15,10,Pending,Coffee Machine - monthly supply,0,Normal
8d0f4bb6,1490,"Lopez, Davis and Jones",2025-06-15,2025-07-07,516.19,5,Unpaid,Keyboard - monthly supply,0,Normal
60807a9f,2017,"Wood, Krause and Robertson",2025-06-18,2025-07-28,833.13,2,Pending,CoffeeMachine - bulk order,1,Suspicious text validation
341315c9,1706,Johnson PLC,2025-09-25,2025-10-31,492.1,1,Unpaid,Mouse - customer support included,0,Normal
ee38d761,1232,Wallace-Christian,2025-08-06,2025-08-05,1099.48,10,Paid,Projector - monthly supply,1,Due date earlier than invoice date
6b5671eb,1159,Shannon LLC,2025-04-26,2025-05-30,956.41,1,Unpaid,Consulting Services - bulk order,0,Normal
7d8467f3,1999,Combs-Martinez,2025-06-27,2025-07-31,997.8499999999999,10,Pending,Consulting Services - installation included,1,Suspicious invoice amount
9b5b8791,1049,Jones-Lloyd,2025-08-31,2025-09-19,3790.09,4,Pending,Coffee Machine - installation included,0,Normal
a8a2e1b6,1966,"Waller, Fuentes and Spencer",2025-09-06,2025-10-14,4972.24,9,Pending,Keyboard- installation included,1,Suspicious text validation
3cf4ab50,1750,Conway-Suarez,2025-05-03,2025-05-29,3831.65,5,Paid,Stationery Set - installation included,0,Normal
ebbebecc,1557,"Smith, Melton and Watts",2025-04-26,2025-06-05,1845.98,3,Pending,Desk Chair - urgent delivery,0,Normal
936f59ea,1261,"Holland, Ross and Webb",2025-10-09,2025-11-04,3161.74,4,Unpaid,Software Subscription - urgent delivery,0,Normal
06d14586,1413,Marshall PLC,2025-05-22,2025-06-23,13928.599999999999,4,Pending,Mouse - for office use,1,Suspicious invoice amount
597bb699,1386,Carter-Watkins,2025-05-01,2025-04-23,4581.72,6,Pending,Delivery Service - customer support included,1,Due date earlier than invoice date
17ada8db,1453,"Myers, Anderson and Strickland",2025-07-21,2025-08-21,4328.15,6,Unpaid,Notebook - for office use,0,Normal
3dac3a1d,1019,Cannon-Martinez,2025-08-04,2025-09-03,1352.5,2,Pending,Monitor - bulk order,1,Suspicious invoice amount
34a8b7c8,1261,Cooper and Sons,2025-05-25,2025-07-02,1182.15,1,Paid,Router - monthly supply,0,Normal
91a6216f,1342,Williams-Ramirez,2025-06-29,2025-07-27,2449.52,7,Unpaid,DeliveryService - monthly supply,1,Suspicious text validation
0928ebe0,1209,"Harrington, Wilson and West",2025-06-05,2025-06-25,489.31,10,Pending,Whiteboard - customer support included,0,Normal
a7126b17,2086,"Rogers, Cohen and Alvarado",2025-07-25,2025-08-30,388.97,2,Pending,USB Drive - monthly supply,0,Normal
2876379e,1571,Williams-Thornton,2025-07-01,2025-08-15,24728.55,3,Paid,Router - monthly supply,1,Suspicious invoice amount
ae5a2dd1,1318,"Hamilton, Thomas and Cohen",2025-06-11,2025-07-16,3801.7,9,Pending,Coffee Machine - for office use,0,Normal
86eac221,1752,"Hart, Flores and Booth",2025-06-10,2025-07-18,2857.68,4,Unpaid,Maintenance Service - urgent delivery,0,Normal
bd0fae7f,1472,Anderson-Johnson,2025-08-28,2025-08-23,4870.73,6,Paid,Coffee Machine - for office use,1,Due date earlier than invoice date
5e22cfbe,1208,Bryan-Wood,2025-08-06,2025-08-30,1272.73,1,Pending,Maintenance Service - installation included,0,Normal
d9d0c8fc,1207,"Reilly, Hicks and Jordan",2025-08-02,2025-08-31,1796.82,1,Paid,Notebook - quarterly maintenance,0,Normal
df3f1a1a,1573,Ross-Jones,2025-05-07,2025-06-21,4438.72,3,Pending,Office Desk - for office use,0,Normal
7f093ab4,1049,"Marsh, Gonzales and Hartman",2025-08-28,2025-09-28,823.03,1,Pending,Router - customer support included,0,Normal
2ab78828,1693,Moody-Smith,2025-05-07,2025-06-18,1542.51,3,Pending,Keyboard- bulk order,1,Suspicious text validation
bac404c9,2081,Phillips LLC,2025-08-24,2025-10-02,224.32,7,Pending,Coffee Machine - quarterly maintenance,0,Normal
7620c60e,1831,Morris-Guerrero,2025-07-27,2025-09-10,2073.86,2,Paid,Consulting Services - customer support included,0,Normal
1bc36c6e,2072,"Stephenson, Cohen and Watts",2025-08-04,2025-09-01,409.54,1,Pending,Router - customer support included,0,Normal
62f016a7,1171,Martin Ltd,2025-06-05,2025-06-23,3783.7,3,Unpaid,Office Desk - bulk order,0,Normal
b330b6e4,1592,"Rodriguez, Paul and Lopez",2025-08-14,2025-09-06,1763.01,6,Paid,Desk Chair - bulk order,0,Normal
f7421d9f,1228,"Thompson, Stephens and Hamilton",2025-05-18,2025-06-18,1286.61,9,Paid,Maintenance Service - urgent delivery,0,Normal
4fbfba9d,1553,"Stewart, Garcia and Foley",2025-06-03,2025-06-23,690.26,10,Paid,PenSet - monthly supply,1,Suspicious text validation
632b9add,1016,Perry and Sons,2025-10-22,2025-11-21,862.59,10,Paid,Notebook - monthly supply,0,Normal
c685f477,2059,Moon-Green,2025-07-05,2025-07-21,4366.11,2,Unpaid,Cleaning Service - customer support included,0,Normal
cd3e55c1,2095,Blevins and Sons,2025-05-13,2025-06-06,1978.14,1,Unpaid,Notebook - for office use,0,Normal
fbd3f4fd,2016,Johnson LLC,2025-09-13,2025-10-01,817.31,4,Pending,Router - customer support included,0,Normal
1bc63512,2065,Baker Group,2025-05-25,2025-06-12,633.59,9,Unpaid,Keyboard - for office use,0,Normal
64f993c0,1188,Villanueva-Cameron,2025-06-16,2025-07-17,2999.93,8,Paid,Office Desk - quarterly maintenance,0,Normal
c667fb2a,1011,Yates-Adams,2025-06-24,2025-07-09,3783.66,8,Paid,Notebook - bulk order,0,Normal
40c281fc,1801,Diaz Inc,2025-05-28,2025-07-10,3018.79,1,Pending,Software Subscription - for office use,0,Normal
5718f444,1733,Johnson PLC,2025-07-27,2025-09-02,1119.02,9,Unpaid,Projector - customer support included,0,Normal
4f599efa,1841,Garcia-Jones,2025-07-20,2025-08-30,3537.39,2,Pending,Printer - monthly supply,0,Normal
396c4b17,1186,"Cisneros, Meadows and Hernandez",2025-05-03,2025-05-28,2289.41,6,Pending,Software Subscription - bulk order,0,Normal
b7c2f4e6,1352,Hunt-Singh,2025-09-28,2025-11-08,4880.23,9,Unpaid,Pen Set - quarterly maintenance,0,Normal
